name,datetime,min,max
동대문 관광특구,2023-02-10 22:25,12000,14000
종로·청계 관광특구,2023-02-10 22:25,16000,18000
잠실 관광특구,2023-02-10 22:25,30000,32000
홍대 관광특구,2023-02-10 22:25,62000,64000
북촌한옥마을,2023-02-10 22:25,600,700
여의도,2023-02-10 22:25,34000,36000
성수카페거리,2023-02-10 22:25,5000,5500
가로수길,2023-02-10 22:25,18000,20000
명동 관광특구,2023-02-10 22:25,16000,18000
DMC(디지털미디어시티),2023-02-10 22:25,9500,10000
압구정로데오거리,2023-02-10 22:25,16000,18000
인사동·익선동,2023-02-10 22:25,12000,14000
쌍문동 맛집거리,2023-02-10 22:25,3000,3500
노량진,2023-02-10 22:25,12000,14000
창동 신경제 중심지,2023-02-10 22:25,26000,28000
수유리 먹자골목,2023-02-10 22:25,14000,16000
낙산공원·이화마을,2023-02-10 22:25,200,300
영등포 타임스퀘어,2023-02-10 22:25,12000,14000
구로디지털단지역,2023-02-10 22:25,10000,12000
선릉역,2023-02-10 22:25,24000,26000
서울역,2023-02-10 22:25,3500,4000
가산디지털단지역,2023-02-10 22:25,10000,12000
역삼역,2023-02-10 22:25,12000,14000
고속터미널역,2023-02-10 22:25,6500,7000
강남역,2023-02-10 22:25,50000,52000
교대역,2023-02-10 22:25,8500,9000
용산역,2023-02-10 22:25,8000,8500
왕십리역,2023-02-10 22:25,9500,10000
연신내역,2023-02-10 22:25,7500,8000
건대입구역,2023-02-10 22:25,20000,22000
신림역,2023-02-10 22:25,16000,18000
신도림역,2023-02-10 22:25,4500,5000
신촌·이대역,2023-02-10 22:25,20000,22000
국립중앙박물관·용산가족공원,2023-02-10 22:40,400,500
서울숲공원,2023-02-10 22:40,6000,6500
창덕궁·종묘,2023-02-10 22:40,5500,6000
서울대공원,2023-02-10 22:40,700,800
이촌한강공원,2023-02-10 22:40,2500,3000
경복궁·서촌마을,2023-02-10 22:40,6000,6500
남산공원,2023-02-10 22:40,7000,7500
광화문·덕수궁,2023-02-10 22:40,7500,8000
월드컵공원,2023-02-10 22:40,3000,3500
잠실한강공원,2023-02-10 22:40,2500,3000
잠실종합운동장,2023-02-10 22:40,2500,3000
뚝섬한강공원,2023-02-10 22:40,2000,2500
반포한강공원,2023-02-10 22:40,2000,2500
망원한강공원,2023-02-10 22:40,1000,1500
이태원 관광특구,2023-02-10 22:40,7500,8000
북서울꿈의숲,2023-02-10 22:40,3500,4000
강남 MICE 관광특구,2023-02-10 22:40,2500,3000
동대문 관광특구,2023-02-10 22:40,12000,14000
잠실 관광특구,2023-02-10 22:40,28000,30000
종로·청계 관광특구,2023-02-10 22:40,14000,16000
홍대 관광특구,2023-02-10 22:40,58000,60000
북촌한옥마을,2023-02-10 22:40,500,600
명동 관광특구,2023-02-10 22:40,14000,16000
DMC(디지털미디어시티),2023-02-10 22:40,9000,9500
가로수길,2023-02-10 22:40,16000,18000
여의도,2023-02-10 22:40,32000,34000
성수카페거리,2023-02-10 22:40,5000,5500
압구정로데오거리,2023-02-10 22:40,16000,18000
인사동·익선동,2023-02-10 22:40,12000,14000
쌍문동 맛집거리,2023-02-10 22:40,2500,3000
노량진,2023-02-10 22:40,12000,14000
창동 신경제 중심지,2023-02-10 22:40,24000,26000
수유리 먹자골목,2023-02-10 22:40,12000,14000
영등포 타임스퀘어,2023-02-10 22:40,10000,12000
낙산공원·이화마을,2023-02-10 22:40,200,300
구로디지털단지역,2023-02-10 22:40,9500,10000
선릉역,2023-02-10 22:40,22000,24000
역삼역,2023-02-10 22:40,10000,12000
가산디지털단지역,2023-02-10 22:40,10000,12000
서울역,2023-02-10 22:40,3500,4000
고속터미널역,2023-02-10 22:40,5000,5500
강남역,2023-02-10 22:40,48000,50000
교대역,2023-02-10 22:40,7500,8000
용산역,2023-02-10 22:40,6500,7000
연신내역,2023-02-10 22:40,7000,7500
왕십리역,2023-02-10 22:40,9000,9500
신림역,2023-02-10 22:40,14000,16000
신도림역,2023-02-10 22:40,4000,4500
건대입구역,2023-02-10 22:40,22000,24000
신촌·이대역,2023-02-10 22:40,20000,22000
국립중앙박물관·용산가족공원,2023-02-10 23:25,400,500
서울숲공원,2023-02-10 23:25,5500,6000
서울대공원,2023-02-10 23:25,700,800
창덕궁·종묘,2023-02-10 23:25,4500,5000
이촌한강공원,2023-02-10 23:25,2000,2500
잠실한강공원,2023-02-10 23:25,2000,2500
남산공원,2023-02-10 23:25,6000,6500
경복궁·서촌마을,2023-02-10 23:25,5000,5500
월드컵공원,2023-02-10 23:25,2500,3000
광화문·덕수궁,2023-02-10 23:25,5500,6000
반포한강공원,2023-02-10 23:25,1500,2000
뚝섬한강공원,2023-02-10 23:25,2000,2500
잠실종합운동장,2023-02-10 23:25,2000,2500
북서울꿈의숲,2023-02-10 23:25,3500,4000
망원한강공원,2023-02-10 23:25,1000,1500
이태원 관광특구,2023-02-10 23:25,7000,7500
강남 MICE 관광특구,2023-02-10 23:25,2000,2500
종로·청계 관광특구,2023-02-10 23:25,10000,12000
동대문 관광특구,2023-02-10 23:25,10000,12000
잠실 관광특구,2023-02-10 23:25,22000,24000
홍대 관광특구,2023-02-10 23:25,48000,50000
북촌한옥마을,2023-02-10 23:25,500,600
여의도,2023-02-10 23:25,26000,28000
성수카페거리,2023-02-10 23:25,3500,4000
명동 관광특구,2023-02-10 23:25,10000,12000
DMC(디지털미디어시티),2023-02-10 23:25,7000,7500
가로수길,2023-02-10 23:25,14000,16000
압구정로데오거리,2023-02-10 23:25,14000,16000
쌍문동 맛집거리,2023-02-10 23:25,2500,3000
노량진,2023-02-10 23:25,10000,12000
인사동·익선동,2023-02-10 23:25,9500,10000
창동 신경제 중심지,2023-02-10 23:25,22000,24000
수유리 먹자골목,2023-02-10 23:25,12000,14000
영등포 타임스퀘어,2023-02-10 23:25,8500,9000
낙산공원·이화마을,2023-02-10 23:25,200,300
선릉역,2023-02-10 23:25,20000,22000
구로디지털단지역,2023-02-10 23:25,8500,9000
역삼역,2023-02-10 23:25,10000,12000
서울역,2023-02-10 23:25,2500,3000
가산디지털단지역,2023-02-10 23:25,8500,9000
고속터미널역,2023-02-10 23:25,3500,4000
교대역,2023-02-10 23:25,5500,6000
용산역,2023-02-10 23:25,5000,5500
강남역,2023-02-10 23:25,38000,40000
연신내역,2023-02-10 23:25,6500,7000
왕십리역,2023-02-10 23:25,7500,8000
신림역,2023-02-10 23:25,14000,16000
신촌·이대역,2023-02-10 23:25,16000,18000
신도림역,2023-02-10 23:25,3000,3500
건대입구역,2023-02-10 23:25,18000,20000
국립중앙박물관·용산가족공원,2023-02-10 23:40,400,500
서울숲공원,2023-02-10 23:40,5000,5500
서울대공원,2023-02-10 23:40,600,700
창덕궁·종묘,2023-02-10 23:40,4000,4500
이촌한강공원,2023-02-10 23:40,2000,2500
경복궁·서촌마을,2023-02-10 23:40,5000,5500
잠실한강공원,2023-02-10 23:40,2500,3000
남산공원,2023-02-10 23:40,6000,6500
월드컵공원,2023-02-10 23:40,2500,3000
반포한강공원,2023-02-10 23:40,1500,2000
광화문·덕수궁,2023-02-10 23:40,5000,5500
잠실종합운동장,2023-02-10 23:40,2500,3000
뚝섬한강공원,2023-02-10 23:40,2000,2500
북서울꿈의숲,2023-02-10 23:40,3500,4000
망원한강공원,2023-02-10 23:40,900,1000
이태원 관광특구,2023-02-10 23:40,6500,7000
강남 MICE 관광특구,2023-02-10 23:40,1500,2000
종로·청계 관광특구,2023-02-10 23:40,10000,12000
동대문 관광특구,2023-02-10 23:40,10000,12000
잠실 관광특구,2023-02-10 23:40,20000,22000
홍대 관광특구,2023-02-10 23:40,46000,48000
여의도,2023-02-10 23:40,24000,26000
북촌한옥마을,2023-02-10 23:40,500,600
성수카페거리,2023-02-10 23:40,3000,3500
명동 관광특구,2023-02-10 23:40,9500,10000
DMC(디지털미디어시티),2023-02-10 23:40,7000,7500
가로수길,2023-02-10 23:40,12000,14000
압구정로데오거리,2023-02-10 23:40,12000,14000
인사동·익선동,2023-02-10 23:40,8500,9000
쌍문동 맛집거리,2023-02-10 23:40,2500,3000
노량진,2023-02-10 23:40,8500,9000
창동 신경제 중심지,2023-02-10 23:40,20000,22000
영등포 타임스퀘어,2023-02-10 23:40,8500,9000
수유리 먹자골목,2023-02-10 23:40,12000,14000
낙산공원·이화마을,2023-02-10 23:40,200,300
구로디지털단지역,2023-02-10 23:40,8000,8500
선릉역,2023-02-10 23:40,18000,20000
역삼역,2023-02-10 23:40,9500,10000
서울역,2023-02-10 23:40,2000,2500
가산디지털단지역,2023-02-10 23:40,7500,8000
고속터미널역,2023-02-10 23:40,3000,3500
교대역,2023-02-10 23:40,4500,5000
용산역,2023-02-10 23:40,4500,5000
강남역,2023-02-10 23:40,34000,36000
연신내역,2023-02-10 23:40,6000,6500
왕십리역,2023-02-10 23:40,7000,7500
신촌·이대역,2023-02-10 23:40,16000,18000
신림역,2023-02-10 23:40,14000,16000
신도림역,2023-02-10 23:40,1500,2000
건대입구역,2023-02-10 23:40,16000,18000
국립중앙박물관·용산가족공원,2023-02-11 00:25,300,400
서울숲공원,2023-02-11 00:25,4500,5000
창덕궁·종묘,2023-02-11 00:25,3500,4000
서울대공원,2023-02-11 00:25,600,700
이촌한강공원,2023-02-11 00:25,1500,2000
월드컵공원,2023-02-11 00:25,2000,2500
잠실종합운동장,2023-02-11 00:25,2000,2500
경복궁·서촌마을,2023-02-11 00:25,4500,5000
남산공원,2023-02-11 00:25,5500,6000
광화문·덕수궁,2023-02-11 00:25,3500,4000
반포한강공원,2023-02-11 00:25,1000,1500
잠실한강공원,2023-02-11 00:25,2000,2500
뚝섬한강공원,2023-02-11 00:25,1500,2000
북서울꿈의숲,2023-02-11 00:25,3500,4000
망원한강공원,2023-02-11 00:25,800,900
이태원 관광특구,2023-02-11 00:25,6000,6500
강남 MICE 관광특구,2023-02-11 00:25,1000,1500
잠실 관광특구,2023-02-11 00:25,18000,20000
동대문 관광특구,2023-02-11 00:25,9000,9500
종로·청계 관광특구,2023-02-11 00:25,7500,8000
홍대 관광특구,2023-02-11 00:25,40000,42000
북촌한옥마을,2023-02-11 00:25,500,600
성수카페거리,2023-02-11 00:25,2000,2500
여의도,2023-02-11 00:25,22000,24000
가로수길,2023-02-11 00:25,10000,12000
명동 관광특구,2023-02-11 00:25,7000,7500
DMC(디지털미디어시티),2023-02-11 00:25,6000,6500
압구정로데오거리,2023-02-11 00:25,12000,14000
쌍문동 맛집거리,2023-02-11 00:25,2500,3000
인사동·익선동,2023-02-11 00:25,7500,8000
노량진,2023-02-11 00:25,7000,7500
창동 신경제 중심지,2023-02-11 00:25,20000,22000
영등포 타임스퀘어,2023-02-11 00:25,7000,7500
수유리 먹자골목,2023-02-11 00:25,10000,12000
낙산공원·이화마을,2023-02-11 00:25,200,300
구로디지털단지역,2023-02-11 00:25,7000,7500
선릉역,2023-02-11 00:25,16000,18000
역삼역,2023-02-11 00:25,8500,9000
서울역,2023-02-11 00:25,1500,2000
가산디지털단지역,2023-02-11 00:25,6000,6500
고속터미널역,2023-02-11 00:25,2500,3000
교대역,2023-02-11 00:25,3500,4000
연신내역,2023-02-11 00:25,5000,5500
강남역,2023-02-11 00:25,26000,28000
용산역,2023-02-11 00:25,3500,4000
왕십리역,2023-02-11 00:25,6000,6500
신림역,2023-02-11 00:25,12000,14000
신촌·이대역,2023-02-11 00:25,14000,16000
신도림역,2023-02-11 00:25,1500,2000
건대입구역,2023-02-11 00:25,14000,16000
국립중앙박물관·용산가족공원,2023-02-11 00:40,300,400
서울숲공원,2023-02-11 00:40,4000,4500
서울대공원,2023-02-11 00:40,600,700
창덕궁·종묘,2023-02-11 00:40,3500,4000
이촌한강공원,2023-02-11 00:40,1500,2000
경복궁·서촌마을,2023-02-11 00:40,4500,5000
남산공원,2023-02-11 00:40,5000,5500
잠실종합운동장,2023-02-11 00:40,2000,2500
광화문·덕수궁,2023-02-11 00:40,3500,4000
반포한강공원,2023-02-11 00:40,1000,1500
월드컵공원,2023-02-11 00:40,2000,2500
잠실한강공원,2023-02-11 00:40,2000,2500
뚝섬한강공원,2023-02-11 00:40,1500,2000
북서울꿈의숲,2023-02-11 00:40,3500,4000
망원한강공원,2023-02-11 00:40,800,900
이태원 관광특구,2023-02-11 00:40,5500,6000
강남 MICE 관광특구,2023-02-11 00:40,1000,1500
동대문 관광특구,2023-02-11 00:40,8500,9000
잠실 관광특구,2023-02-11 00:40,18000,20000
종로·청계 관광특구,2023-02-11 00:40,7500,8000
홍대 관광특구,2023-02-11 00:40,40000,42000
북촌한옥마을,2023-02-11 00:40,500,600
여의도,2023-02-11 00:40,22000,24000
성수카페거리,2023-02-11 00:40,2000,2500
명동 관광특구,2023-02-11 00:40,6500,7000
DMC(디지털미디어시티),2023-02-11 00:40,5500,6000
가로수길,2023-02-11 00:40,10000,12000
압구정로데오거리,2023-02-11 00:40,12000,14000
쌍문동 맛집거리,2023-02-11 00:40,2000,2500
창동 신경제 중심지,2023-02-11 00:40,18000,20000
노량진,2023-02-11 00:40,7000,7500
인사동·익선동,2023-02-11 00:40,7000,7500
영등포 타임스퀘어,2023-02-11 00:40,6500,7000
수유리 먹자골목,2023-02-11 00:40,10000,12000
낙산공원·이화마을,2023-02-11 00:40,200,300
구로디지털단지역,2023-02-11 00:40,7000,7500
선릉역,2023-02-11 00:40,16000,18000
서울역,2023-02-11 00:40,1500,2000
역삼역,2023-02-11 00:40,8500,9000
가산디지털단지역,2023-02-11 00:40,6000,6500
고속터미널역,2023-02-11 00:40,2000,2500
교대역,2023-02-11 00:40,3500,4000
용산역,2023-02-11 00:40,3500,4000
강남역,2023-02-11 00:40,24000,26000
연신내역,2023-02-11 00:40,5000,5500
왕십리역,2023-02-11 00:40,5500,6000
신촌·이대역,2023-02-11 00:40,12000,14000
신림역,2023-02-11 00:40,12000,14000
신도림역,2023-02-11 00:40,1000,1500
건대입구역,2023-02-11 00:40,14000,16000
국립중앙박물관·용산가족공원,2023-02-11 01:25,300,400
서울숲공원,2023-02-11 01:25,3500,4000
창덕궁·종묘,2023-02-11 01:25,3000,3500
서울대공원,2023-02-11 01:25,600,700
이촌한강공원,2023-02-11 01:25,1500,2000
경복궁·서촌마을,2023-02-11 01:25,4000,4500
남산공원,2023-02-11 01:25,5000,5500
월드컵공원,2023-02-11 01:25,1500,2000
잠실종합운동장,2023-02-11 01:25,1500,2000
광화문·덕수궁,2023-02-11 01:25,3000,3500
반포한강공원,2023-02-11 01:25,900,1000
뚝섬한강공원,2023-02-11 01:25,1000,1500
잠실한강공원,2023-02-11 01:25,1500,2000
북서울꿈의숲,2023-02-11 01:25,3500,4000
망원한강공원,2023-02-11 01:25,800,900
이태원 관광특구,2023-02-11 01:25,6000,6500
강남 MICE 관광특구,2023-02-11 01:25,1000,1500
종로·청계 관광특구,2023-02-11 01:25,6000,6500
동대문 관광특구,2023-02-11 01:25,8000,8500
잠실 관광특구,2023-02-11 01:25,16000,18000
홍대 관광특구,2023-02-11 01:25,34000,36000
여의도,2023-02-11 01:25,20000,22000
북촌한옥마을,2023-02-11 01:25,500,600
성수카페거리,2023-02-11 01:25,1500,2000
명동 관광특구,2023-02-11 01:25,5500,6000
DMC(디지털미디어시티),2023-02-11 01:25,5000,5500
가로수길,2023-02-11 01:25,9500,10000
압구정로데오거리,2023-02-11 01:25,10000,12000
인사동·익선동,2023-02-11 01:25,6500,7000
노량진,2023-02-11 01:25,6500,7000
창동 신경제 중심지,2023-02-11 01:25,16000,18000
쌍문동 맛집거리,2023-02-11 01:25,2000,2500
영등포 타임스퀘어,2023-02-11 01:25,6000,6500
수유리 먹자골목,2023-02-11 01:25,10000,12000
낙산공원·이화마을,2023-02-11 01:25,200,300
구로디지털단지역,2023-02-11 01:25,6000,6500
선릉역,2023-02-11 01:25,14000,16000
역삼역,2023-02-11 01:25,7000,7500
가산디지털단지역,2023-02-11 01:25,5500,6000
서울역,2023-02-11 01:25,1000,1500
고속터미널역,2023-02-11 01:25,1500,2000
교대역,2023-02-11 01:25,3000,3500
강남역,2023-02-11 01:25,22000,24000
용산역,2023-02-11 01:25,3000,3500
연신내역,2023-02-11 01:25,4500,5000
왕십리역,2023-02-11 01:25,5000,5500
신림역,2023-02-11 01:25,10000,12000
신도림역,2023-02-11 01:25,700,800
건대입구역,2023-02-11 01:25,12000,14000
신촌·이대역,2023-02-11 01:25,10000,12000
국립중앙박물관·용산가족공원,2023-02-11 01:40,300,400
서울숲공원,2023-02-11 01:40,3500,4000
창덕궁·종묘,2023-02-11 01:40,3000,3500
서울대공원,2023-02-11 01:40,600,700
이촌한강공원,2023-02-11 01:40,1500,2000
경복궁·서촌마을,2023-02-11 01:40,4000,4500
남산공원,2023-02-11 01:40,4500,5000
월드컵공원,2023-02-11 01:40,1500,2000
광화문·덕수궁,2023-02-11 01:40,3000,3500
반포한강공원,2023-02-11 01:40,900,1000
잠실종합운동장,2023-02-11 01:40,1500,2000
잠실한강공원,2023-02-11 01:40,1500,2000
뚝섬한강공원,2023-02-11 01:40,1000,1500
북서울꿈의숲,2023-02-11 01:40,3500,4000
망원한강공원,2023-02-11 01:40,800,900
이태원 관광특구,2023-02-11 01:40,6000,6500
강남 MICE 관광특구,2023-02-11 01:40,900,1000
동대문 관광특구,2023-02-11 01:40,7500,8000
잠실 관광특구,2023-02-11 01:40,14000,16000
종로·청계 관광특구,2023-02-11 01:40,6000,6500
홍대 관광특구,2023-02-11 01:40,34000,36000
성수카페거리,2023-02-11 01:40,1500,2000
여의도,2023-02-11 01:40,20000,22000
북촌한옥마을,2023-02-11 01:40,500,600
명동 관광특구,2023-02-11 01:40,5500,6000
DMC(디지털미디어시티),2023-02-11 01:40,5000,5500
가로수길,2023-02-11 01:40,9000,9500
압구정로데오거리,2023-02-11 01:40,10000,12000
인사동·익선동,2023-02-11 01:40,6500,7000
창동 신경제 중심지,2023-02-11 01:40,16000,18000
노량진,2023-02-11 01:40,6500,7000
쌍문동 맛집거리,2023-02-11 01:40,1500,2000
영등포 타임스퀘어,2023-02-11 01:40,5500,6000
수유리 먹자골목,2023-02-11 01:40,10000,12000
낙산공원·이화마을,2023-02-11 01:40,200,300
구로디지털단지역,2023-02-11 01:40,6000,6500
선릉역,2023-02-11 01:40,14000,16000
서울역,2023-02-11 01:40,1000,1500
역삼역,2023-02-11 01:40,7000,7500
고속터미널역,2023-02-11 01:40,1500,2000
가산디지털단지역,2023-02-11 01:40,5500,6000
교대역,2023-02-11 01:40,3000,3500
강남역,2023-02-11 01:40,22000,24000
용산역,2023-02-11 01:40,3000,3500
연신내역,2023-02-11 01:40,4000,4500
왕십리역,2023-02-11 01:40,5000,5500
신림역,2023-02-11 01:40,10000,12000
신촌·이대역,2023-02-11 01:40,10000,12000
신도림역,2023-02-11 01:40,700,800
건대입구역,2023-02-11 01:40,12000,14000
국립중앙박물관·용산가족공원,2023-02-11 02:25,300,400
서울숲공원,2023-02-11 02:25,3500,4000
창덕궁·종묘,2023-02-11 02:25,2500,3000
서울대공원,2023-02-11 02:25,500,600
이촌한강공원,2023-02-11 02:25,1000,1500
경복궁·서촌마을,2023-02-11 02:25,4000,4500
월드컵공원,2023-02-11 02:25,1500,2000
남산공원,2023-02-11 02:25,4500,5000
잠실종합운동장,2023-02-11 02:25,1500,2000
광화문·덕수궁,2023-02-11 02:25,2500,3000
반포한강공원,2023-02-11 02:25,700,800
잠실한강공원,2023-02-11 02:25,1500,2000
뚝섬한강공원,2023-02-11 02:25,1000,1500
북서울꿈의숲,2023-02-11 02:25,3500,4000
망원한강공원,2023-02-11 02:25,700,800
이태원 관광특구,2023-02-11 02:25,5500,6000
강남 MICE 관광특구,2023-02-11 02:25,800,900
동대문 관광특구,2023-02-11 02:25,7000,7500
